survey_id,date,year,mile,method,station_id,station_ft,width_ft,flag,lon,lat
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,19,1870.1,202.5,ok,-90.284061,38.459934
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,20,1968.5,196.9,ok,-90.284091,38.459665
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,21,2066.9,242.8,ok,-90.283971,38.459419
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,22,2165.4,663.0,ok,-90.283814,38.459178
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,23,2263.8,601.9,ok,-90.283747,38.458945
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,24,2362.2,448.6,ok,-90.283963,38.458736
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,25,2460.6,417.0,ok,-90.28418,38.458526
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,26,2559.1,339.5,ok,-90.284397,38.458316
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,27,2657.5,227.2,ok,-90.284535,38.458077
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,28,2755.9,132.1,ok,-90.284608,38.457813
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,29,2854.3,198.9,ok,-90.284598,38.457551
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,30,2952.8,259.1,ok,-90.284509,38.45729
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,31,3051.2,340.8,ok,-90.28442,38.457029
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,32,3149.6,830.0,ok,-90.284293,38.456781
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,33,3248.0,730.7,ok,-90.284107,38.456554
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,34,3346.5,839.7,ok,-90.283921,38.456327
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,35,3444.9,1182.9,ok,-90.283735,38.4561
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,36,3543.3,610.0,ok,-90.283587,38.455865
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,37,3641.7,1058.1,ok,-90.283612,38.455595
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,38,3740.2,1064.8,ok,-90.283637,38.455326
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,39,3838.6,1007.4,ok,-90.283723,38.455065
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,40,3937.0,1053.1,ok,-90.283776,38.4548
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,41,4035.4,1015.1,ok,-90.283794,38.45453
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,42,4133.9,1019.5,ok,-90.283812,38.45426
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,43,4232.3,957.0,ok,-90.283829,38.453991
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,44,4330.7,1227.3,ok,-90.284086,38.453826
UM_SL_ILC_20260811_BD_2,2026-08-11 00:00:00+00:00,2026,167.0,blob,45,4429.1,1140.5,ok,-90.284369,38.453672
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,0,0.0,1052.5,ok,-90.287218,38.434593
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,1,98.4,1201.7,ok,-90.287507,38.434446
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,2,196.9,1376.4,ok,-90.287795,38.4343
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,3,295.3,1542.8,ok,-90.288084,38.434153
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,4,393.7,1554.0,ok,-90.288372,38.434007
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,5,492.1,1255.3,ok,-90.288541,38.433784
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,6,590.6,1265.3,ok,-90.288662,38.433531
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,7,689.0,971.6,ok,-90.288784,38.433278
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,8,787.4,894.8,ok,-90.288906,38.433026
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,9,885.8,980.4,ok,-90.289027,38.432773
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,10,984.3,972.2,ok,-90.289149,38.43252
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,11,1082.7,1026.5,ok,-90.289314,38.432284
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,12,1181.1,810.6,ok,-90.289483,38.432051
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,13,1279.5,1265.3,ok,-90.289543,38.431785
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,14,1378.0,1108.7,ok,-90.289603,38.431519
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,15,1476.4,1020.4,ok,-90.289663,38.431253
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,16,1574.8,1014.3,ok,-90.289743,38.430992
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,17,1673.2,1058.8,ok,-90.289888,38.430747
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,18,1771.7,1004.6,ok,-90.290032,38.430502
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,19,1870.1,1062.2,ok,-90.290176,38.430256
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,20,1968.5,1052.3,ok,-90.29032,38.430011
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,21,2066.9,1064.8,ok,-90.29051,38.429787
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,22,2165.4,979.7,ok,-90.290681,38.429558
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,23,2263.8,998.0,ok,-90.290743,38.429292
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,24,2362.2,1051.1,ok,-90.290805,38.429026
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,25,2460.6,681.1,ok,-90.290867,38.428761
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,26,2559.1,900.9,ok,-90.290929,38.428495
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,27,2657.5,804.3,ok,-90.291054,38.428244
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,28,2755.9,861.2,ok,-90.291192,38.427997
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,29,2854.3,920.2,ok,-90.29133,38.427749
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,30,2952.8,957.7,ok,-90.291523,38.42753
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,31,3051.2,983.3,ok,-90.29175,38.427327
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,32,3149.6,1078.5,ok,-90.291977,38.427124
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,33,3248.0,838.3,ok,-90.292059,38.426864
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,34,3346.5,764.5,ok,-90.292129,38.4266
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,35,3444.9,789.2,ok,-90.292227,38.426343
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,36,3543.3,895.2,ok,-90.292378,38.4261
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,37,3641.7,842.0,ok,-90.292536,38.425861
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,38,3740.2,1007.7,ok,-90.29274,38.425643
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,39,3838.6,864.3,ok,-90.292943,38.425425
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,40,3937.0,906.0,ok,-90.293146,38.425207
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,41,4035.4,906.7,ok,-90.293349,38.424989
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,42,4133.9,950.9,ok,-90.293591,38.424798
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,43,4232.3,1106.1,ok,-90.293839,38.424612
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,44,4330.7,1144.4,ok,-90.294084,38.424424
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,45,4429.1,1254.3,ok,-90.294082,38.424154
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,46,4527.6,1129.2,ok,-90.294081,38.423884
UM_SL_ILC_20260818_BD_1,2026-08-18 00:00:00+00:00,2026,165.0,blob,47,4626.0,944.2,ok,-90.294071,38.423614
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,0,0.0,978.0,ok,-90.353952,38.370702
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,1,98.4,1191.5,ok,-90.35377,38.370473
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,2,196.9,1400.3,ok,-90.353589,38.370244
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,3,295.3,1569.7,ok,-90.353407,38.370015
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,4,393.7,1179.8,ok,-90.353448,38.369764
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,5,492.1,1117.4,ok,-90.353553,38.369506
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,6,590.6,1143.0,ok,-90.353657,38.369249
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,7,689.0,1137.1,ok,-90.353761,38.368991
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,8,787.4,1129.6,ok,-90.353866,38.368734
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,9,885.8,1090.5,ok,-90.35397,38.368477
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,10,984.3,1172.6,ok,-90.354074,38.368219
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,11,1082.7,1154.8,ok,-90.354179,38.367962
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,12,1181.1,1149.6,ok,-90.354283,38.367704
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,13,1279.5,904.2,ok,-90.354401,38.367451
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,14,1378.0,1070.9,ok,-90.354553,38.367209
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,15,1476.4,1199.3,ok,-90.354665,38.366957
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,16,1574.8,1155.0,ok,-90.354725,38.366691
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,17,1673.2,1115.4,ok,-90.354799,38.366428
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,18,1771.7,1165.7,ok,-90.354922,38.366175
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,19,1870.1,1170.1,ok,-90.355046,38.365923
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,20,1968.5,1166.5,ok,-90.355169,38.365671
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,21,2066.9,1180.2,ok,-90.355292,38.365419
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,22,2165.4,1193.9,ok,-90.355415,38.365167
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,23,2263.8,1133.6,ok,-90.355529,38.364912
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,24,2362.2,1183.6,ok,-90.35562,38.364652
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,25,2460.6,1163.6,ok,-90.355711,38.364391
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,26,2559.1,1160.4,ok,-90.355803,38.364131
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,27,2657.5,1067.5,ok,-90.355894,38.36387
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,28,2755.9,1082.5,ok,-90.355985,38.36361
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,29,2854.3,1135.9,ok,-90.356076,38.363349
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,30,2952.8,1113.2,ok,-90.356168,38.363089
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,31,3051.2,1104.2,ok,-90.356262,38.362829
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,32,3149.6,1129.3,ok,-90.356368,38.362572
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,33,3248.0,1158.1,ok,-90.356473,38.362315
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,34,3346.5,1148.2,ok,-90.356579,38.362058
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,35,3444.9,1136.0,ok,-90.356684,38.361801
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,36,3543.3,1093.3,ok,-90.35679,38.361544
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,37,3641.7,1129.1,ok,-90.356896,38.361287
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,38,3740.2,1089.4,ok,-90.357001,38.36103
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,39,3838.6,1116.6,ok,-90.357107,38.360772
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,40,3937.0,1424.1,ok,-90.356984,38.360536
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,41,4035.4,1263.7,ok,-90.356807,38.360305
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,42,4133.9,1071.5,ok,-90.356636,38.360071
UM_SL_ILC_20260818_BD_2,2026-08-18 00:00:00+00:00,2026,159.0,blob,43,4232.3,861.1,ok,-90.356488,38.359827
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,0,0.0,1222.4,ok,-90.334301,38.3957
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,1,98.4,1367.9,ok,-90.334645,38.395692
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,2,196.9,1613.3,ok,-90.334988,38.395684
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,3,295.3,1253.4,ok,-90.335313,38.395614
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,4,393.7,1258.9,ok,-90.335558,38.395427
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,5,492.1,1207.6,ok,-90.335776,38.395219
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,6,590.6,1143.8,ok,-90.335995,38.395011
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,7,689.0,1206.0,ok,-90.336214,38.394802
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,8,787.4,1239.8,ok,-90.336433,38.394594
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,9,885.8,1235.1,ok,-90.336652,38.394386
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,10,984.3,1250.4,ok,-90.336871,38.394178
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,11,1082.7,1198.0,ok,-90.33709,38.39397
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,12,1181.1,1172.8,ok,-90.33733,38.393777
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,13,1279.5,1236.3,ok,-90.337579,38.393591
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,14,1378.0,1183.0,ok,-90.337818,38.393399
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,15,1476.4,1146.6,ok,-90.33802,38.39318
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,16,1574.8,1143.9,ok,-90.338221,38.392961
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,17,1673.2,1141.1,ok,-90.338423,38.392742
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,18,1771.7,1079.0,ok,-90.338624,38.392524
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,19,1870.1,1073.2,ok,-90.338845,38.392318
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,20,1968.5,1064.4,ok,-90.339096,38.392134
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,21,2066.9,1115.1,ok,-90.339347,38.391949
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,22,2165.4,1214.8,ok,-90.339598,38.391765
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,23,2263.8,1103.2,ok,-90.339849,38.39158
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,24,2362.2,1038.3,ok,-90.3401,38.391396
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,25,2460.6,1140.4,ok,-90.340313,38.391184
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,26,2559.1,1185.8,ok,-90.340526,38.390972
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,27,2657.5,1068.6,ok,-90.340739,38.39076
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,28,2755.9,1106.5,ok,-90.340952,38.390549
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,29,2854.3,1090.9,ok,-90.341165,38.390337
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,30,2952.8,1072.9,ok,-90.341378,38.390125
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,31,3051.2,1110.2,ok,-90.341591,38.389913
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,32,3149.6,1093.9,ok,-90.341804,38.389701
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,33,3248.0,1077.6,ok,-90.342017,38.389489
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,34,3346.5,1008.3,ok,-90.34223,38.389277
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,35,3444.9,996.3,ok,-90.342434,38.38906
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,36,3543.3,1030.0,ok,-90.342626,38.388836
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,37,3641.7,981.0,ok,-90.342817,38.388612
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,38,3740.2,1085.3,ok,-90.343009,38.388388
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,39,3838.6,856.1,ok,-90.3432,38.388163
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,40,3937.0,1037.0,ok,-90.343391,38.387939
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,41,4035.4,865.1,ok,-90.343583,38.387715
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,42,4133.9,861.0,ok,-90.34369,38.387459
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,43,4232.3,742.0,ok,-90.343792,38.387201
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,44,4330.7,986.9,ok,-90.343927,38.386954
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,45,4429.1,990.9,ok,-90.344108,38.386725
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,46,4527.6,623.2,ok,-90.344289,38.386495
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,47,4626.0,999.1,ok,-90.34447,38.386266
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,48,4724.4,878.3,ok,-90.344651,38.386036
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,49,4822.8,896.6,ok,-90.344797,38.385792
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,50,4921.3,1021.5,ok,-90.344942,38.385547
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,51,5019.7,793.8,ok,-90.345088,38.385302
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,52,5118.1,868.8,ok,-90.345233,38.385057
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,53,5216.5,831.4,ok,-90.345378,38.384812
UM_SL_ILC_20260820_BD_1,2026-08-20 00:00:00+00:00,2026,161.0,blob,54,5315.0,1011.1,ok,-90.345523,38.384568
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,0,0.0,1203.2,ok,-90.372755,38.312634
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,1,98.4,1203.7,ok,-90.372779,38.312902
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,2,196.9,1198.4,ok,-90.372763,38.313172
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,3,295.3,1141.2,ok,-90.372748,38.313442
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,4,393.7,1011.1,ok,-90.372749,38.313712
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,5,492.1,1084.7,ok,-90.372777,38.313981
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,6,590.6,1150.6,ok,-90.372806,38.31425
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,7,689.0,1101.9,ok,-90.372782,38.314518
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,8,787.4,1181.9,ok,-90.372756,38.314784
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,9,885.8,972.3,ok,-90.372842,38.315045
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,10,984.3,1032.3,ok,-90.372929,38.315307
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,11,1082.7,1047.6,ok,-90.372946,38.315575
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,12,1181.1,1034.3,ok,-90.372942,38.315845
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,13,1279.5,1145.0,ok,-90.372938,38.316115
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,14,1378.0,1175.6,ok,-90.372935,38.316386
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,15,1476.4,953.5,ok,-90.372931,38.316656
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,16,1574.8,1158.7,ok,-90.372927,38.316926
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,17,1673.2,1114.6,ok,-90.37293,38.317196
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,18,1771.7,871.8,ok,-90.372984,38.317463
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,19,1870.1,894.7,ok,-90.373038,38.317729
UM_SL_ILC_20260820_BD_2,2026-08-20 00:00:00+00:00,2026,156.0,blob,20,1968.5,971.0,ok,-90.373092,38.317996
